siteid,code,status,name,site_type
1Q5GHAHDSJX4V,USRVWAA,INACTIVE,Ford Motor Rvw-Total Distribution,CUSTOMER LOCATION
HR0EIWKEGRDO6,ESVCIS1,ACTIVE,SDS PORT DEPOT VLC,DEPOT
3HZYF7VPF0TFF,USCHIML,INACTIVE,Maersk Sealand Joliet CY,DEPOT
1IC5U7Y40V9J0,VGVGGCAT,ACTIVE,Spanish Town / Crowley Amr. Trans.,TERMINAL
19PUJP556ZBEM,CNFOOFF,INACTIVE,Fuzhou Bonded Area Huayu Enterprise,TO BE UPDATED
0ZVC7KR0ME9OE,,INACTIVE,St Georges De Beauce,TO BE UPDATED
2ZL3XJ76GDHUY,BRPNGRO,INACTIVE,"Paranagua, Rocha Png Ltda",DEPOT
0ICOP0MGAGJ26,,INACTIVE,Xiangtan,TO BE UPDATED
0K9RQE0TVQU7Z,USHVINS,ACTIVE,Huntsville Norfolk Souther Rr,RAIL TERMINAL
1MLK2HTWEZK3J,,INACTIVE,Perryville  Mo,TO BE UPDATED
36PDNGAKSGCCE,,INACTIVE,Guanyao,TO BE UPDATED
FRCTPCQ7YGZMO,BRSSZLT,ACTIVE,LUNA SANTOS TERMINAIS,DEPOT
1YWO45WMC85MR,MXNLD01,ACTIVE,Nuevo Laredo,DEPOT
PE2OLAGQFLMNW,PLSZA01,ACTIVE,OSTSPED SZAMOTULY,RAIL TERMINAL
L29IVEP0ATS4P,AUPHDHT,ACTIVE,Port Hedland Terminal,BARGE TERMINAL
6JL3SUNL0JGBE,INNAVIC,ACTIVE,NHAVA SHEVA INTERNATIONAL CONTAINER,TERMINAL
1E3RB1V7U4EWU,,INACTIVE,Balzar - Guayas,TO BE UPDATED
3HDJAQ6AAXVWV,INMRMTM,ACTIVE,Marmagao Terminal,TERMINAL
3R83R6XEOBBEM,,INACTIVE,Essen-Mitte,TO BE UPDATED
LPZOWIR1LCNMV,CLSCLAS,ACTIVE,AGUNSA SANTIAGO,DEPOT
0ODX01LA0M69W,VELAGLG,ACTIVE,La Guaira Terminal Service C.A.,DEPOT
1026354991377,IEWAT30P,INACTIVE,PORT OF WATERFORD,TERMINAL
0C23N3UCI9WFZ,,INACTIVE,Cheltenham (Phl),TO BE UPDATED
0X4Q3JPREVAGD,ITADICL,INACTIVE,Ancona City Limits,TO BE UPDATED
2CBK8DVTBCO2I,ZADUR21,INACTIVE,Y-Site Triangulation Area,DEPOT
0J5V8TSZSX9PQ,THBKKSA,INACTIVE,Siam Bangkok Port,TERMINAL
1BCXCHXUGZ90V,USPTHIF,INACTIVE,Port Arthur Intermodal Facility,DEPOT
0JUOPD51CP971,GBLDS05,ACTIVE,LEEDS CONTAINER SERVICES,CUSTOMER LOCATION
1AR1W4XJWHDUD,PEUW6TM,INACTIVE,Salaverry,TERMINAL
IYPZ7SPZSK5JN,PYS34TE,ACTIVE,Terport Terminales Portuarias SA,BARGE TERMINAL
9727736851074,NIMGA31P,ACTIVE,Transporte Veloz,DEPOT
8291630655663,ZACPT31P,INACTIVE,GRINDROD JJ LOGISTICS PTY LTD,DEPOT
5CIWYO1WDMEQP,KEMBAFC,ACTIVE,FORTUNE CONTAINER DEPOT,DEPOT
00AB7R0VG49XV,,INACTIVE,Mazar I Sharif Depot,DEPOT
1ILXIY8KZUQMB,CIABJBI,ACTIVE,APM Terminals Cote d'Ivoire,DEPOT
GQTQPGYVK0TCN,RUVLVAN,ACTIVE,Vladivostok Anchorage,TERMINAL
16PSUMEKD8Z7K,USHWFPC,ACTIVE,Pepsi Cola Of Hayward,CUSTOMER LOCATION
2005IJUYNXGZ8,USSTPCO,INACTIVE,CPG - St Paul,DEPOT
182QILPYVGA66,CATOR01,INACTIVE,Tor-Cfs On,TO BE UPDATED
PMFS70PIOLFBP,JPOSAAC,ACTIVE,Osaka Port Anchorage,TERMINAL
2LCUYPM5C1U2N,,INACTIVE,"Newbridge, Scotland",TO BE UPDATED
3DAD6BN863QCE,RUA2BRR,ACTIVE,Kazan,TERMINAL
B5PLSLH3BKSGW,ZADURBW,ACTIVE,Bidvest Panalpina Logistics Wareh.,DEPOT
1KY2QCGGZYBTO,USNOL04,INACTIVE,Destreham Depot,CUSTOMER LOCATION
1RDRT29TWKZAF,USHLI01,INACTIVE,Fruit of the Loom-Halingen,CUSTOMER LOCATION
3T5IVL2HXAVOF,INVTZGTW,ACTIVE,Gateway East India Pvt Ltd,CONTAINER FREIGHT STATION
2QAG4UIF6EZR3,USTACUP,ACTIVE,Tacoma (Tacsim) Uprr,RAIL TERMINAL
3TZ4NNJ32KGNY,CGPNRTM,ACTIVE,Pointe Noire Terminal /Terminal/Con,TERMINAL
10WRCCN9QJXMD,TRIZIIK,INACTIVE,Izmit Korfezi (Izmit Bay),DEPOT
0445AR48TN24U,CNXISJS,ACTIVE,Jisi(Xinsha) Terminal,BARGE TERMINAL
4C9KPVCHH1ZWJ,BRNAVRS,ACTIVE,Retrolog Servicos Retroportuarios,DEPOT
2SC8H3D6W8S7C,NAWBABU,ACTIVE,Bunkering off-shore Walvis Bay,TERMINAL
2200173997413,VNHPH34P,INACTIVE,MAINPORT ( LE THANH TONG),TERMINAL
1TB8RVIGU2GGQ,USOWH30P,INACTIVE,Dow Reichwold,CUSTOMER LOCATION
00A9FO9JUJRZZ,USHOUVT,INACTIVE,Votainer CO Southwest Freight,CONTAINER FREIGHT STATION
YFFBZXEOBDWBY,NZINVKR,ACTIVE,KIWI RAIL EMPTY DEPOT,RAIL TERMINAL
1IVV1Y8V6MLJ8,RSBOGRL,ACTIVE,ZIT Zeljeznicki Integralni Transpor,RAIL TERMINAL
2EIGDENZF8CU7,CNZHU31P,INACTIVE,Jiuzhou (Zhuhai),TERMINAL
2AENXZUDFIOR9,USBKNAS,ACTIVE,American Stev / RedHook Mar Term,TERMINAL
10D1IAEIP2ZG9,NLROTR36,ACTIVE,KC Trading B.V.,DEPOT
9IHEKVLTUFMXK,CNTSTGF,ACTIVE,GREATING FORTUNE QINGDAO CONTAINER,DEPOT
0JFQM6LZH9IIW,FRSET03,ACTIVE,"Sete, Maersk France S. A.",TERMINAL
BRBW9M66ULI15,USSUFDD,ACTIVE,DLA DISTRIBUTION,CUSTOMER LOCATION
1MB3DWSQZ60GO,TRISTAB,INACTIVE,Pls use TRAMBTM,DEPOT
1PLNLL8HVALJ3,,INACTIVE,San Nicolas Tolen,TO BE UPDATED
22GQZSU7CHY0V,USNWK20,INACTIVE,Amarex,CUSTOMER LOCATION
WEF310A9PMRHT,BRSAOBM,ACTIVE,BRAZIL MARITIMA LTDA ME,DEPOT
179DHAO194QYM,ESBCN01,ACTIVE,Barcelona Renfe-Morrot,RAIL TERMINAL
00K404I3UQEJ6,AEAUHAD,INACTIVE,Al Dhafra,DEPOT
22QJQ33VYEUYF,USSEACG,INACTIVE,Con Global Industries,DEPOT
3RIM1GDRRLWFY,FRLEH05,ACTIVE,Havre (Le) / Terminal de l'Europe,TERMINAL
39Q1VQQJ57HC5,ESVCICD,ACTIVE,VCD Ribarroja,DEPOT
29GIUH66DV283,IDJKT35,ACTIVE,PT Transcon Indonesia,DEPOT
2203916573061,PLWAW30P,INACTIVE,Triangulation Sector Pl,DEPOT
6592764042594,BRB3G30P,ACTIVE,TECON SUAPE S.A.,TERMINAL
5O1LM2OTXW1DF,DZORNGC,ACTIVE,GCL Depot,DEPOT
2MFUEACWFKD4V,,INACTIVE,Greenville,TO BE UPDATED
2RXSD9Q7MWVSM,USPHX03,INACTIVE,CMI - Phoenix,DEPOT
XWGWTFQMOFSCI,INSACCW,ACTIVE,ICD Sachana,DEPOT
2E8HGGSIAXVFI,ESMLNTM,INACTIVE,Melilla Terminal,TERMINAL
10P7RWCB9371R,GHTKDTT,ACTIVE,Maersk Takoradi Terminal,DEPOT
0RXHCJHI18245,ILASD02,ACTIVE,207 Terminal,TERMINAL
LBK7VV6F1OKEV,BRSSZTO,ACTIVE,TOC Santos,CONTAINER FREIGHT STATION
19G59JT4FTO5B,,INACTIVE,Chapman     Ne,TO BE UPDATED
0SR5FMMIZR51H,NOSTOTM,INACTIVE,Storsteninnes,TERMINAL
5951290431410,USBNA33P,INACTIVE,Transus Intermodal,DEPOT
0P2CMTY2ZQU7V,AUADL08,ACTIVE,Side Loader Express Transport,DEPOT
0P6MPA5U3UL8L,GBCGWRT,INACTIVE,Crewe Freightliner,RAIL TERMINAL
33OZCCBXNRCKG,BDCGPGCL,ACTIVE,Golden Containers Limited,CUSTOMER LOCATION
6HQK2WS3GUOER,INJHTDY,ACTIVE,Dnyaneshwar Shipping Services,DEPOT
1SM22A9LJA4XR,USNOLEB,INACTIVE,Nol-Eastbank,CUSTOMER LOCATION
2G5G0BMM4TKGZ,PKMUTTR,ACTIVE,Multan Dry Port,DEPOT
G58RVUPM8IHQL,IDJKTKA,ACTIVE,PT Kharisma Astra Nusantara,DEPOT
9798633227962,THSON32P,INACTIVE,Chotiwat Manufacturing Co Ltd,DEPOT
0WBB8ZLNAUC1Q,,INACTIVE,Herzebrock-Clarholz,TO BE UPDATED
5591940654252,PHMNL42P,INACTIVE,"WEST GATE MARINE, INC.",DEPOT
IQFVXTMZDRBI8,AUADLFA,ACTIVE,Flinders Adelaide Container Termina,TERMINAL
1529Q1703BEMS,USELODP,ACTIVE,Transmaritime Central Inc,CUSTOMER LOCATION
0M1OY2G2XSBFY,BYZASGP,INACTIVE,Goodpecker Parquet Factory,CUSTOMER LOCATION
1CL6LQJQ5Y064,INKANCS,ACTIVE,Central Warehousing Corporation,CUSTOMER LOCATION
8MAXPPDJ34JNQ,AUMELAN,ACTIVE,ANL Container Park ACP,DEPOT
RG9MKZS9VHPKF,INVTZVT,ACTIVE,Visakha Container Terminal CFS,CONTAINER FREIGHT STATION
0RIUYEERI3TTC,SVSTACY,ACTIVE,American Park,TERMINAL
0VHFPJO3VWBR3,KRINCJI,ACTIVE,Inchon/Jindo,TO BE UPDATED
29BARLOQPEXKO,IDSUB10,ACTIVE,PT. Multicon Surabaya,CUSTOMER LOCATION
31Q7PQOOMBZRI,AUBMHRT,ACTIVE,Darwin Rail Head,RAIL TERMINAL
3O0UZIWXAQG0G,AOLB201,ACTIVE,AOLB201,DEPOT
2CV22VUZ5G51A,AUMEL11,ACTIVE,Quality Container Management,DEPOT
XI0HB1CXARP5L,GBDPTEA,ACTIVE,East Midlands Gateway,RAIL TERMINAL
21ILKZRUWJNNM,AUADLIR,ACTIVE,IRS Refrigeration Depot,DEPOT
23KHQULBDHRPO,EGSZCTM,INACTIVE,Suez Canal Terminal,TERMINAL
6172445768571,ROCND30P,ACTIVE,SOCEP TERMINAL-CONSTANTA,TERMINAL
365VWWOLM194V,NOTRD01,INACTIVE,Jon Berg As,DEPOT
0T8LB2KPGGQXV,TRGEMDM,ACTIVE,Dummy off-dock (gemlik),DEPOT
0X9DRCZ8HM1UW,DEAOWM1,INACTIVE,Aschaffenburg Military Depot,DEPOT
26FYL9X6WVIYY,CZPDB01,ACTIVE,Pardubice Container Depot,DEPOT
335PH7YPP2ZI3,VNVUNVS,INACTIVE,Vietsovpetro Port,TERMINAL
0AY6YNY2LVD5X,ZWGWE01,ACTIVE,Gweru Depot,DEPOT
1DU5POPD6E2KF,UAIEV01,ACTIVE,Kiev Dniepr Trans Cargo Ltd,RAIL TERMINAL
1BWS4SHWMMVKT,QADOHTM,ACTIVE,Doha Terminal,TERMINAL
1PLAL6IQCYWSE,,INACTIVE,"Cambridge, On",TO BE UPDATED
3ML9CQP51ULQ7,,INACTIVE,Pederobba,TO BE UPDATED
0I9YELQOOU0PG,PLSLW01,INACTIVE,Polzug Container TM,TERMINAL
1QF0IEWPI3ZYZ,USPVQSD,INACTIVE,Plainville S/D,CONTAINER FREIGHT STATION
1526FFJ0M19XB,IRTHRCU,INACTIVE,Teheran Custom,TO BE UPDATED
0611RSY3OQ1KV,,INACTIVE,Maiano Del Friuli,TO BE UPDATED
1SM393GM8DRWF,MYPEN01,ACTIVE,Multimodal Padang Besar,RAIL TERMINAL
1LHNYZ6QVSO05,,INACTIVE,"Newcastle, Toll Tasmania",RAIL TERMINAL
1PLI0OQSX7JB3,USTACTS,ACTIVE,Tacoma Tstr Off Dock Repair Yard,DEPOT
EXZAQSSXGOPTI,GBFXSFA,ACTIVE,Felixstowe Anchorage,TERMINAL
4MWS4ZBUBP5MO,IDBELON,ACTIVE,BELAWAN ONHIRE DEPOT,DEPOT
8CGCWYYHBOYYN,FRLYNSC,ACTIVE,Star Container Lyon,DEPOT
3369796161246,USDFW32P,INACTIVE,MILES SHIPPING,DEPOT
3965YPEO9U9WF,CNYATNY,INACTIVE,Nanyang Int'l Shipping Ltd,TERMINAL
0UEIALHR007WP,CNWHZJX,ACTIVE,Jinxin Port Of Wenzhou,BARGE TERMINAL
3JMY3M4PDRRS5,CN5C6NY,ACTIVE,Shiwan Nanyang Int'l Shipping Ltd,BARGE TERMINAL
2XE2C8J65BY4E,BEANTPAN,INACTIVE,Pantacom,DEPOT
2485136996249,USEJM30P,INACTIVE,Menards Domestic,DEPOT
0MG2TV6N0DSOV,USDENCC,INACTIVE,Denver Complete Container,DEPOT
0HXPD8TSBTJNY,BYMSQRR,ACTIVE,Minsk Rail Terminal,RAIL TERMINAL
1B869KORY3MUL,JPOTK01,ACTIVE,Otake CY,TERMINAL
26UDGCPP55O9N,ITNAPFG,ACTIVE,Napoli Flavio Gioia TFG Depot,TERMINAL
39FNOXP9A9KLA,DEHAMJCS,INACTIVE,Unikai Terminal,TERMINAL
2WB54JFN01RUP,RULED03,ACTIVE,Rokonord,RAIL TERMINAL
2K8WI27ARK60U,,INACTIVE,Krefeld-Mitte,TO BE UPDATED
16ZR7E1CJRH9Q,ESVCICV,ACTIVE,Intercontainer Camino Viejo,DEPOT
11XLDX98HQUH7,BRCDS30P,ACTIVE,Rexam Can Beverage Can S America SA,DEPOT
2UXGF7LQ0B6NZ,,INACTIVE,Mt Pleasant,TO BE UPDATED
09VDVQIKZ0BR3,USSATUP,INACTIVE,Snt-Up Rr,RAIL TERMINAL
3523WEUUKKDQ6,,INACTIVE,"Philipsburg,St Maarten",TO BE UPDATED
1NYMSB6GSDPCD,VELAGP5,ACTIVE,La Guaira / Transgar,TERMINAL
27SXUWVWWWLLI,JOAHZNB,ACTIVE,Aqaba Naval base,DEPOT
2XNS1ZS8ESIBG,GRATHRR,ACTIVE,Athens Rail Terminal,RAIL TERMINAL
2P6ZSO5U29OLE,SVXS7,ACTIVE,Rate Of Exchange,CUSTOMER LOCATION
21WQGLYFUCEIN,JPYOK07,ACTIVE,Yokohama,TERMINAL
0KCPM3K72CNBS,JPHKD01,ACTIVE,Hakodate CY,TERMINAL
CRT0KTKQWMIG2,VNHPHMD,ACTIVE,MOTACHI DINH VU DEPOT,DEPOT
2XEICYVM49BI7,USMINSO,INACTIVE,Soo Line Railroad,RAIL TERMINAL
14IKXDQZ58RJZ,KHPNHML,ACTIVE,"Nr Group Co., Ltd.",DEPOT
38WBWE2F6KPYS,ESCAT99,INACTIVE,Cartagena Triangulation,DEPOT
3EXA8AUEW4IU5,ITTRAPT,INACTIVE,Trapani Port Terminal,TERMINAL
4314502032620,CNHSK30P,INACTIVE,Jing Ri Depot,DEPOT
1551678241953,RULED37P,ACTIVE,Spark,DEPOT
2ONBD51SLBJWF,,INACTIVE,Rhinelander Wi,TO BE UPDATED
35VW30YH2X0J1,AUSYDRW,ACTIVE,Royal Wolf - Sydney,DEPOT
1HEBE4RC7CI9Q,,INACTIVE,"Beamsville,On",TO BE UPDATED
2IM8NYOWE93E2,PGWWKTM,ACTIVE,Wewak Terminal,TERMINAL
3SQCT0H5P3TFZ,RULEDRR,INACTIVE,St Petersburg Rail Terminal,RAIL TERMINAL
2K42YQFSX0UVN,GBNTT01,ACTIVE,"Nottingham, Boots",CUSTOMER LOCATION
VO0B5FSSNCCVI,HNSAPCF,ACTIVE,San Pedro Sula CFS,CONTAINER FREIGHT STATION
1PC46HZTECKR5,GBNCLTM,ACTIVE,NEWCASTLE  SHEPHERD OFFSHORE SERVIC,TERMINAL
ARH3EEYOC7ZYY,INNAVBC,ACTIVE,BAY CONTAINER TERMINAL PVT. LTD,DEPOT
6491912597088,CNNPO30P,ACTIVE,NINGBO AN XIN TRANSPORTATION CO LTD,DEPOT
3R8OP77C9CZ3V,VNHPHAP,ACTIVE,ECS Hai Phong depot,DEPOT
1IRQE0J6FY488,AOLADLO,INACTIVE,Luanda Virtual Depot for Lost Equ,DEPOT
3AJKUPVHCIEXK,RUMOW02,ACTIVE,Khovrino Offdock Terminal,DEPOT
3PB4WQUMJ0EVO,UYMVDTT,INACTIVE,Terminal Tomkinson,DEPOT
11D8PZ8AS20LJ,CNSGHSC,INACTIVE,Shanghai Depot,DEPOT
2DYCQSEZRIXAT,NLROT92,ACTIVE,Cetem Containers B.V.,DEPOT
0V7QYFLHORKVZ,,INACTIVE,Lianga,TO BE UPDATED
2RXHE72KMZC8F,USFFOSD,INACTIVE,Frankford S/D,TO BE UPDATED
1YN3WAIQ6HQIM,,INACTIVE,Pin En Mauges (Le),TO BE UPDATED
06B8UON769UHF,TOVH6TM,ACTIVE,Vavau Terminal,TERMINAL
1KEDJOR12O16O,RUKLDTM,ACTIVE,Baltiysk,TERMINAL
0NJJJEM0RJF5R,,INACTIVE,Port Harcourt,TO BE UPDATED
MST3G7X5SB5ZZ,DZSKIST,ACTIVE,SNTR Depot,DEPOT
7853495631299,DEHAM47P,INACTIVE,Dummy Shipper Owned Code For Moveme,DEPOT
26AKKEG7RGGHR,,INACTIVE,Mc Keesport,TO BE UPDATED
390URYU5IHZ1K,,INACTIVE,Maersk Chicago CY,DEPOT
SLOYIY5IJKCMP,AULSTML,ACTIVE,MONSON LOGISTICS,DEPOT
14NS4L0VNCVLY,USLSA36P,ACTIVE,Yusen Terminal Inc,TERMINAL
3IQTNI2P55HEV,CZPRH01,ACTIVE,Praha - Intrans,TERMINAL
0HT65HWTEJQF3,,INACTIVE,Lamont     Ca,TO BE UPDATED
2FOB6TO0YANY9,KRBUSKB,ACTIVE,"Kec Bogupso Cy, Busan",DEPOT
1GUKICSGB87NY,CNHUPJL,ACTIVE,Huangpu Jin Lun Co.,DEPOT
3MXTUKE116FML,IS4XVTM,ACTIVE,Eskifjoerdur Terminal,TERMINAL
2J5LBNJUHCFCN,,INACTIVE,Praha - Metrans,TERMINAL
SISQFXENJT2L7,THZWAKC,ACTIVE,KCST2,DEPOT
4478377823009,CNKWA30P,INACTIVE,Guangzhou,TERMINAL
QKLEAWXDF7LLW,CNSOCDW,ACTIVE,Suzhou New Port Depot,DEPOT
3R3EWM1X5XL6C,ESLPA99,INACTIVE,Las Palmas Triangulation,DEPOT
2002XF4H7U1KU,,INACTIVE,Nyystoelae,TO BE UPDATED
16ZUCNDBYRSCT,UAODSED,ACTIVE,Euroterminal Depot,DEPOT
141S1N3N4ZWMP,CNYK9XB,ACTIVE,Machong Xibeisha terminal,BARGE TERMINAL
0PQFE0HBNBDZ3,,INACTIVE,New Ulm     Mn,TO BE UPDATED
0849718838394,BEANT40P,INACTIVE,CCA,DEPOT
0I2I4ZKB6TAWU,,INACTIVE,Dompierre Becquincourt,TO BE UPDATED
0CQGNBERSSE28,CNXIMGL,ACTIVE,Greating Xiangyu Co.Ltd.,DEPOT
YEXJGECV6YWFN,TRIZMAA,ACTIVE,Arkas Lojistik Aliaga,DEPOT
3CL8ZQOSNPP18,VGRTWCAT,ACTIVE,Roadtown / Crowley Amr. Transport,TERMINAL
209W0VI2BHPJG,HKHKGCP9,ACTIVE,Hong Kong/Hoi Kong No. 3 CP9,DEPOT
2YIE1HYCODHH2,DEBRER16,INACTIVE,Bretzke Container Terminal,DEPOT
1LN24HNLVFLL1,USNFK40P,INACTIVE,Hampton Roads Examination,CUSTOMER LOCATION
2CG4S6RH9JO34,USNWK23P,ACTIVE,Transload Facility,DEPOT
1921968023256,ZAP1R31P,INACTIVE,Za Customer 1,DEPOT
XZJGTALZP16X0,ETADDIN,ACTIVE,Indode Rail Station,RAIL TERMINAL
1PBUXI202M9ZB,USLSA44P,INACTIVE,Sankyu USA,CUSTOMER LOCATION
3DYQDE3CN9N9V,ARXTMTM,ACTIVE,Comodoro Rivadavia Container Trm,TERMINAL
1A4R1JJ21YWKN,GBLPLTM,ACTIVE,Seaforth and Peel Port L2 terminals,TERMINAL
0VRAYBJ7WV3B3,USGPX01,INACTIVE,Greenville,DEPOT
18PAEVDI45TFY,GUGUM01,ACTIVE,Guam Delivery Zone 1,CUSTOMER LOCATION
1QTVAW28T8Q0K,CLLIR01,INACTIVE,ML Port Lirquen,TERMINAL
DDBJOSIBT8D6W,NZWELSC,ACTIVE,Specialised Container Services,DEPOT
5257992649105,CNSHA33P,INACTIVE,SHANGHAI LONGWU TERMINAL,TERMINAL
3F9BHF64XD1KC,BEANT242,INACTIVE,Hansadok Quay 242,TERMINAL
0Z21FPUZ7T73Y,FRLEH10,ACTIVE,Progeco,DEPOT
3S719KFOF45IZ,DEMGLM1,INACTIVE,Moenchengladbach Military Depot,DEPOT
3J61Y52YTU0IU,ITGAL02,ACTIVE,VTR Area M01,DEPOT
3RRT9HUT7AN3Z,,INACTIVE,Alabama City,TO BE UPDATED
0MBHDOAFVS28H,USWIYKR,ACTIVE,K&R Transportation,DEPOT
8353454670102,PHMNL36P,INACTIVE,ACJ CONTAINER TERMINAL,DEPOT
4404576613756,BEANT65P,INACTIVE,Ace 5,DEPOT
F1VOJIWBXUBLC,GHTMABT,ACTIVE,Tema Bonded Terminal,DEPOT
3U8GQYARH3MT4,THBKKSLO,INACTIVE,"Bangkok Depot, Sealand",DEPOT
4504576737296,USLAX33P,ACTIVE,ORIENT REEFER CONTAINER SERVICES (O,DEPOT
IDBGE7TODTP1O,MYPUL01,ACTIVE,Premier Path Systems Sdn Bhd,DEPOT
19ZTMKGIB4JGF,,INACTIVE,Hillsdale   Il,TO BE UPDATED
1CLUEHR4UOFTP,AFTK2TR,ACTIVE,Tarin Kowt Base,DEPOT
2EI4L8CCWBHWF,AEAUHMB,ACTIVE,Al Dhafra Military Base,CUSTOMER LOCATION
1403137292435,PLGDY31P,INACTIVE,Railhub Gdynia,DEPOT
2JKX8E99UXR1Z,USSAWKC,INACTIVE,Sallisaw,RAIL TERMINAL
2T08U5PI0K51B,,INACTIVE,Isabela,TO BE UPDATED
3F6T31KQRAM1D,OMSLVPT,ACTIVE,Salalah Port Terminal,TERMINAL
1X9M4HDAS53FN,IRBND05,INACTIVE,Tidewater,TERMINAL
1HNU1Q6K0GV7P,INNHVTM,INACTIVE,Pls use INJHTNS,TERMINAL
RHOBSIQ13PUHE,USHOUMW,ACTIVE,Maximus Warehousing & Exp Crating,CONTAINER FREIGHT STATION
227455T2H10ZA,NZAJ2RR,ACTIVE,Washdyke Plant,TERMINAL
3CZZGZVYGQXAS,CIABJVR,INACTIVE,Vicomar Repair Shop,DEPOT
2616756815751,CNSBU30P,INACTIVE,SAN BU,TERMINAL
1836FT2SB6933,USSTHMT,INACTIVE,St Helens May Trucking,TERMINAL
6655783241920,CNDLQ30P,INACTIVE,DOUMEN,TERMINAL
2GKDZZX5LPYJG,USPVD02,INACTIVE,Providence Municipal Pier,DEPOT
1B3DG0F83YQNY,,INACTIVE,Ettringen (Wertach),TO BE UPDATED
YC4CRQZKNI6KR,PTLEXCA,ACTIVE,CMIS ALCONT OPO,DEPOT
109ZQSGWLB7YC,ANJBDTM,INACTIVE,Bonaire Port Terminal,TERMINAL
09L6LDVNNVBPS,NZAKL03,ACTIVE,CSL Depot,DEPOT
1PECSD8YH0OV6,BRVIXIT,ACTIVE,Interport Terminal de Containers,DEPOT
OZOORSZQYHVI4,BOLPBCF,ACTIVE,CFS EMPTY CONTAINER,DEPOT
2P6U04K4UNVR2,,INACTIVE,Antwerpen,TO BE UPDATED
3KIO9LX1CTS52,ZAMZSEC,INACTIVE,E & C Charcoal Float Stock,DEPOT
2JPI9RJ1HN1XB,,INACTIVE,San Salvador,TO BE UPDATED
1ML0K82FNAJHV,DEEIGM1,INACTIVE,Esslingen Military Depot,DEPOT
1HG6PDKGHPQ2Q,USOAKST,ACTIVE,Ben E Nutter Terminal,TERMINAL
09BBYJEZQY3Y6,CAREGCN,ACTIVE,Regina,RAIL TERMINAL
3RX9M00J6M53L,VISTCTS,ACTIVE,Christiansted / Tropical Shipping,DEPOT
6922537706291,DEHAM50P,INACTIVE,Krohn & Schroeder,DEPOT
0S8A8MYYCOKCN,CLVALPC,ACTIVE,Puerto Columbo Valparaiso,DEPOT
0DZ0DKOQFIE0U,DEGDO01,INACTIVE,Gendorf (Burgkirchen),TO BE UPDATED
2T0N7VFFG39FI,CNKWACF,INACTIVE,China Forwarding Agency,TO BE UPDATED
3QU9JWG170ZRO,DEBER02,ACTIVE,Behala Berliner Hafen & Lagerhaus,RAIL TERMINAL
1VW5I2FN80RCY,KRKWYKT,ACTIVE,Korea International Terminal,TERMINAL
1YN2I3U42V8FZ,,INACTIVE,Schuylkill  Pa,TO BE UPDATED
1OZHCFETKMDZW,PKLHRSF,ACTIVE,Shaheen Freight Terminal LAHORE,DEPOT
1Z6ST1BC4N8FZ,USNWK18,INACTIVE,Ibex Forwarding St George Whse,DEPOT
3JKGL5G9ISKU7,USNOLSL,ACTIVE,New Orleans - Sealand Terminal,TERMINAL
1U8SVCDVOFBZZ,SGSIN11,INACTIVE,Sin Cfs,TO BE UPDATED
2MPQPPSJ6VXQ7,,INACTIVE,Yscloskey   La,TO BE UPDATED
9479413474668,ITMIL33P,INACTIVE,Ricarico Italy North,DEPOT
3351L65YN7ZGS,JPOSA37P,ACTIVE,Mitsubishi w/h Nanko Cntr Terminal,TERMINAL
1ZLF67YL0BRIJ,USBRO11,INACTIVE,Brownsville - Berth11,TERMINAL
2EDIPCN11UWBZ,USLGBLGB,INACTIVE,Long Beach Local Delivery,TERMINAL
HGC2JMB77E2XE,INBLRMG,ACTIVE,MARIGOLD LOGISTICS PVT LTD,DEPOT
1ALZ0VZAO8UD7,GBFXS08,ACTIVE,PENTALVERS FELIXSTOWE LOAD STORAGE,CUSTOMER LOCATION
5189676389652,CNXIZ30P,INACTIVE,XIANGZHOU,TERMINAL
7578643033085,TGLFW31P,INACTIVE,SE2M TOGO,TERMINAL
NDNTFGDZSJZ2B,IDSEMSO,ACTIVE,Semarang Offhire Depot,DEPOT
2ICLBQ9I6EHKU,BHBAHCT,INACTIVE,Bahrain City,TO BE UPDATED
2144552991793,AEFJR31P,INACTIVE,PORT OF FUJEIRAH - CONTAINER FREIGH,DEPOT
JNRB2HXSIJFC4,ZADURAN,ACTIVE,Anchor Holdings,RAIL TERMINAL
1S78VNQTKIHKB,COM1AAL,ACTIVE,Manizalez - CCL,DEPOT
0SQZGQ8FU4MJ6,THBKKST,ACTIVE,"Srithai Freight Forwarder Co., Ltd.",DEPOT
1V2HBLTGANZPB,USFTP01,INACTIVE,Ftp Fec Rail,RAIL TERMINAL
1SH1L6SE4TGKD,BRDWQ01,ACTIVE,"Curitiba, Adamy Cargolift",TERMINAL
2JPX603GITE2N,USBGCBN,INACTIVE,Bgc-Bn Rr,RAIL TERMINAL
0OWUE90DPHE2M,CLVALLA,INACTIVE,Valparaiso/Lauritzen,TO BE UPDATED
00012AB8QUYQT,CAHALPO,INACTIVE,Halifax P and O,CUSTOMER LOCATION
3B2S5D99KG6TB,USEOPBN,INACTIVE,Eop N. Railra,RAIL TERMINAL
2SE3MCFVVLNK0,BFZOPRR,INACTIVE,Sitarail Rail Terminal,RAIL TERMINAL
4DOCHISHWRBGI,KHKOSTS,ACTIVE,Tecsrun Depot Sihanouk Ville,TERMINAL
2GPE25XPLO326,,INACTIVE,Germersheim / Ctg,TO BE UPDATED
